receiverUserID,utcTimestamp,id,userID,type,giftID,point,timestamp,isCanceled,migration,recordID,recordPoint,tradeID
3147a819-60c8-4ff5-a86d-ae79cc5b42b1,2020-06-17 03:19:35 UTC,514073616,48b7f907-fe57-41d3-b572-f67efaa4542a,purchaseGift,arpk,149,1592363975,0,3,,0,1dQiyuAsgHPRWIog0Dl5vuTW9GS
3147a819-60c8-4ff5-a86d-ae79cc5b42b1,2020-06-17 03:19:36 UTC,514073621,48b7f907-fe57-41d3-b572-f67efaa4542a,purchaseGift,arpk,149,1592363976,0,3,,0,1dQiz2GRXOphVfZGpaJMG0890Jo
63a8b9eb-c4a6-4ff6-8aaa-5f4c6f6fd4d7,2020-06-17 19:52:06 UTC,514802908,df857ef6-4ab5-4f01-b823-5650eeb17b33,purchaseGift,arpk,149,1592423526,0,3,,0,1dSfgc9wvaqXpewD82uTqlX7Ub0
63a8b9eb-c4a6-4ff6-8aaa-5f4c6f6fd4d7,2020-06-17 19:55:57 UTC,514803623,df857ef6-4ab5-4f01-b823-5650eeb17b33,purchaseGift,arpk,149,1592423757,0,3,,0,1dSg9Z2YDhaFSXzwOhLiDT53Oy5
43e22e14-fd2e-4822-9521-8670447fc8ec,2020-06-17 23:02:52 UTC,514856000,94d94ea3-6bc1-4b46-9788-a1b36d1cbf84,purchaseGift,arpk,149,1592434972,0,3,,0,1dT2syy02LX9CPJg6Ssjp1gc5uC
43e22e14-fd2e-4822-9521-8670447fc8ec,2020-06-17 23:02:57 UTC,514856013,94d94ea3-6bc1-4b46-9788-a1b36d1cbf84,purchaseGift,arpk,149,1592434977,0,3,,0,1dT2tZAYZUBRMWfXkgoCMWUoeJK
3147a819-60c8-4ff5-a86d-ae79cc5b42b1,2020-06-17 01:45:04 UTC,514043569,14cb36b0-7893-4941-82d0-8d31ca81627a,purchaseGift,arpk,149,1592358304,0,3,,0,1dQXUGdzUkSU0kZ4P0AOR6easWC
062737a8-2b28-4169-940a-6cd814fa6222,2020-06-17 03:18:01 UTC,514072838,535ea186-99fe-4982-be54-bfca104b4118,purchaseGift,arpk,149,1592363881,0,3,,0,1dQin6j6Vm4kLvHY8qGoY1vgLID
c7777f81-3bed-4f6b-98a3-44a66e68609b,2020-06-17 16:32:28 UTC,514682844,ed23af8b-f2a7-4e89-a655-16e595a5f1d3,purchaseGift,arpk,149,1592411548,0,3,,0,1dSHPH3l7LsZzFSWQP4lpDiITbo
63a8b9eb-c4a6-4ff6-8aaa-5f4c6f6fd4d7,2020-06-17 19:55:17 UTC,514803490,df857ef6-4ab5-4f01-b823-5650eeb17b33,purchaseGift,arpk,149,1592423717,0,3,,0,1dSg4XvEi91ls5VpUDSFvNO7ICq
5ad7e03b-631a-4398-9396-f346789e0163,2020-06-17 21:58:03 UTC,514831454,7635aff4-c42a-42ac-a36d-fc709b280230,purchaseGift,arpk,149,1592431083,0,3,,0,1dSv0HjWBFv4cWT1sOItKMdZNky
5ad7e03b-631a-4398-9396-f346789e0163,2020-06-17 22:35:00 UTC,514847374,e7f32e2a-010d-4da7-ae94-5bb4e2f6fec3,purchaseGift,arpk,149,1592433300,0,3,,0,1dSzUoYkpLkiOr0nBoUQSH3y9d8
d3888de8-b499-4afc-bf1e-14ccf2f7b9bd,2020-06-17 00:53:41 UTC,514030418,eef2ecea-e05b-4ece-a4e0-d7581bfef6c1,purchaseGift,arpk,149,1592355221,0,3,,0,1dQREoPdWBo1wQXzDGPp2NyhnjY
35733c54-1b64-4c3f-a624-1eb7ec2df28c,2020-06-17 02:11:50 UTC,514050427,8358942d-9115-494c-ad2f-83dd44e0a2af,purchaseGift,arpk,149,1592359910,0,3,,0,1dQak9WqIDJw3QNbOWFxxtIkL3d
1b28418c-20f3-4912-868b-d99270c14b75,2020-06-17 03:46:17 UTC,514086764,e3546a83-4adb-4c9b-b5ea-d3ac0290cf77,purchaseGift,arpk,149,1592365577,0,3,,0,1dQmEIO3y8SkesTkmgYYQ7HqwM5
5d10be47-513b-417a-a031-f57a2d3146e0,2020-06-17 16:00:43 UTC,514628845,b96a6f52-32ca-451d-af7d-886de2771e77,purchaseGift,arpk,149,1592409643,0,3,,0,1dSDXyCSn6UeyyyyikgwcNmrtni
63a8b9eb-c4a6-4ff6-8aaa-5f4c6f6fd4d7,2020-06-17 19:53:41 UTC,514803239,df857ef6-4ab5-4f01-b823-5650eeb17b33,purchaseGift,arpk,149,1592423621,0,3,,0,1dSfsZJodntBPFTETtwdqlHZFcz
a26f1304-860b-47d1-a81a-f84989f3a261,2020-06-17 19:57:47 UTC,514803970,5c4a4709-2f42-4cb5-8c60-ac22f71a40bb,purchaseGift,arpk,149,1592423867,0,3,,0,1dSgNN81uglced8lovc7wzzevOI
35733c54-1b64-4c3f-a624-1eb7ec2df28c,2020-06-17 02:11:38 UTC,514050385,8358942d-9115-494c-ad2f-83dd44e0a2af,purchaseGift,arpk,149,1592359898,0,3,,0,1dQaicvbJDrD4JXbJ9iRoWo9tVe
35733c54-1b64-4c3f-a624-1eb7ec2df28c,2020-06-17 03:28:49 UTC,514078185,a3efe364-c63d-4576-a5dc-b1d6a8a4effc,purchaseGift,arpk,149,1592364529,0,3,,0,1dQk6WlvjGTtaulP49okVQZHW3J
01ccb26b-9af4-47d8-8384-42b3e15c1249,2020-06-17 05:05:41 UTC,514115364,5073cd79-e96b-446c-9d93-ba754418d88f,purchaseGift,arpk,149,1592370341,0,3,,0,1dQvsyTte7uaEsVWttvNya2OwVQ
e7f32e2a-010d-4da7-ae94-5bb4e2f6fec3,2020-06-17 15:38:37 UTC,514585673,ed23af8b-f2a7-4e89-a655-16e595a5f1d3,purchaseGift,arpk,149,1592408317,0,3,,0,1dSArH9xU685dlVsofofILbIugD
63a8b9eb-c4a6-4ff6-8aaa-5f4c6f6fd4d7,2020-06-17 19:57:00 UTC,514803874,df857ef6-4ab5-4f01-b823-5650eeb17b33,purchaseGift,arpk,149,1592423820,0,3,,0,1dSgHZbDrLmkxz4BRTDaiiFLuYf
c30aaa1a-efb1-415e-a1f7-9c032313ea94,2020-06-17 20:14:26 UTC,514806759,502b0e52-eab3-41a8-9066-9f37a83e9a9e,purchaseGift,arpk,149,1592424866,0,3,,0,1dSiP0NCirUZ9QSz8E1PQRbz66w
e3bc6093-638e-40f9-bd76-0f756e9724aa,2020-06-17 02:26:24 UTC,514054924,856e76c7-eff1-4741-99b6-b1f1f4d09e4d,purchaseGift,arpk,149,1592360784,0,3,,0,1dQcVw7qaOzz2hquanjt0xjMRy1
3147a819-60c8-4ff5-a86d-ae79cc5b42b1,2020-06-17 03:38:39 UTC,514083371,48b7f907-fe57-41d3-b572-f67efaa4542a,purchaseGift,arpk,149,1592365119,0,3,,0,1dQlIklYP19qow3hsoav8aGpoxM
e7aa816b-0ad6-4be5-a277-82f099b9d52e,2020-06-17 03:46:50 UTC,514086985,a1a20eb7-bffe-4873-b3db-11a5ef3d096e,purchaseGift,arpk,149,1592365610,0,3,,0,1dQmIQnZYBiweV8NY31n0H8dMcB
63a8b9eb-c4a6-4ff6-8aaa-5f4c6f6fd4d7,2020-06-17 19:54:32 UTC,514803390,df857ef6-4ab5-4f01-b823-5650eeb17b33,purchaseGift,arpk,149,1592423672,0,3,,0,1dSfyrI5JRnAag06bdVr3pSrTJu
a26f1304-860b-47d1-a81a-f84989f3a261,2020-06-17 22:02:34 UTC,514833569,a858e3ec-a59c-4d41-81eb-1815af0de061,purchaseGift,arpk,149,1592431354,0,3,,0,1dSvYHIWVhkmtrPU6Rpsjnjkb5z
062737a8-2b28-4169-940a-6cd814fa6222,2020-06-17 00:55:46 UTC,514030895,535ea186-99fe-4982-be54-bfca104b4118,purchaseGift,arpk,149,1592355346,0,3,,0,1dQRUaFZDmWoFYTpj8ot82mIVal
51c7ed62-0bf0-4599-ace0-17185afc088d,2020-06-17 01:34:25 UTC,514040876,43d68f55-bfd5-4b2b-a923-8a9e8ee4a99c,purchaseGift,arpk,149,1592357665,0,3,,0,1dQWBylxJW8wa3qYU0WeGJGoAhE
51c7ed62-0bf0-4599-ace0-17185afc088d,2020-06-17 01:34:26 UTC,514040880,43d68f55-bfd5-4b2b-a923-8a9e8ee4a99c,purchaseGift,arpk,149,1592357666,0,3,,0,1dQWCAlXutd6S7h1ygf279A9CYn
062737a8-2b28-4169-940a-6cd814fa6222,2020-06-17 03:15:13 UTC,514071522,535ea186-99fe-4982-be54-bfca104b4118,purchaseGift,arpk,149,1592363713,0,3,,0,1dQiRz5a1Hxdmkd2fFQgweNghJm
e4f04b19-ad3e-4c9d-7f29-6a2f6c93c842,2020-06-17 08:10:43 UTC,514175143,d091048d-12a4-4db9-b0eb-fb35c6826ab7,purchaseGift,arpk,149,1592381443,0,3,,0,1dRIO5P1B8CilQoKmt1YyGYTJHl
e1c18daa-1118-46be-a6e9-483764cd5547,2020-06-17 19:11:00 UTC,514794330,5dde6614-976b-47e9-8c88-8a28af629c29,purchaseGift,arpk,149,1592421060,0,3,,0,1dSagfvApfehtKB9P8letJKpsf9
e1c18daa-1118-46be-a6e9-483764cd5547,2020-06-17 19:11:00 UTC,514794334,5dde6614-976b-47e9-8c88-8a28af629c29,purchaseGift,arpk,149,1592421060,0,3,,0,1dSagdXX8Ii4wrXHHCJn0Ta8eGd
a26f1304-860b-47d1-a81a-f84989f3a261,2020-06-17 19:22:49 UTC,514797184,de35fbfc-a774-4655-9148-01dcc28f92dd,purchaseGift,arpk,149,1592421769,0,3,,0,1dSc7nJnPapz4kG6H6YoBo92PoR
63a8b9eb-c4a6-4ff6-8aaa-5f4c6f6fd4d7,2020-06-17 19:52:44 UTC,514802974,df857ef6-4ab5-4f01-b823-5650eeb17b33,purchaseGift,arpk,149,1592423564,0,3,,0,1dSflMeW6kiZ3M8QwMpewCrZ18j
5ad7e03b-631a-4398-9396-f346789e0163,2020-06-17 21:39:05 UTC,514825908,7635aff4-c42a-42ac-a36d-fc709b280230,purchaseGift,arpk,149,1592429945,0,3,,0,1dSshFuIZYwNTWl3tCYrjzyCEgb
8258d28e-47b9-4ce8-a765-29175b663a1d,2020-06-17 00:40:22 UTC,514026877,50264e01-6ade-42a0-bc99-5d2fdfb3e74e,purchaseGift,camp,249,1592354422,0,3,,0,1dQPcVpKZQb6NG9VdFXtSiJq8no
ee738217-5a04-4c60-8096-1a60e75f437e,2020-06-17 03:12:29 UTC,514069759,43d68f55-bfd5-4b2b-a923-8a9e8ee4a99c,purchaseGift,camp,249,1592363549,0,3,,0,1dQi7Sj8KwsiKCmY09EQKJzSxre
ee738217-5a04-4c60-8096-1a60e75f437e,2020-06-17 02:01:52 UTC,514048074,43d68f55-bfd5-4b2b-a923-8a9e8ee4a99c,purchaseGift,camp,249,1592359312,0,3,,0,1dQZX0j44ARcCUVIMc2X5qnIZtq
ed23af8b-f2a7-4e89-a655-16e595a5f1d3,2020-06-17 00:25:41 UTC,514023578,008cae61-37f3-4720-b299-710b1fa5ca75,purchaseGift,camp,249,1592353541,0,3,,0,1dQNpk3cxEjLdTEPu0Srq5fMCoG
8258d28e-47b9-4ce8-a765-29175b663a1d,2020-06-17 14:30:03 UTC,514441601,f3736c60-c089-4b47-89b2-e4014df8e50d,purchaseGift,camp,249,1592404203,0,3,,0,1dS2WFsklkYMWUXpHAevvT0itJi
ed23af8b-f2a7-4e89-a655-16e595a5f1d3,2020-06-17 00:12:41 UTC,514019586,7fa4ccff-f89d-4c48-a542-90b19cf30839,purchaseGift,camp,249,1592352761,0,3,,0,1dQMFkxVeK2ixfbtvBLW1tkrfQc
456b7cdf-b98a-4239-9bad-fb30a112dfad,2020-06-17 01:26:01 UTC,514038998,3ef45fd1-b887-46e2-b9c4-f563c39c6082,purchaseGift,camp,249,1592357161,0,3,,0,1dQVAgFNGPmndk6jDGzh9h7EhXq
456b7cdf-b98a-4239-9bad-fb30a112dfad,2020-06-17 01:26:02 UTC,514039002,3ef45fd1-b887-46e2-b9c4-f563c39c6082,purchaseGift,camp,249,1592357162,0,3,,0,1dQVAqtQa6jzhzjytnHWUIvn7Eu
a26f1304-860b-47d1-a81a-f84989f3a261,2020-06-17 19:42:21 UTC,514801081,3961f889-4039-46c8-a028-df4c17f41521,purchaseGift,camp,249,1592422941,0,3,,0,1dSeV0DKdnFvPg4BvUM5h0iakoH
34928976-6705-488a-8140-a5f8a1aa2754,2020-06-17 03:53:55 UTC,514090252,7dba548c-22a2-475f-93f2-5663892df011,purchaseGift,camp,249,1592366035,0,3,,0,1dQn9sonDT8Zm809kU7glS23YYV
34928976-6705-488a-8140-a5f8a1aa2754,2020-06-17 04:29:21 UTC,514103854,fd752959-bcf5-4473-99e5-7ed12cb556d5,purchaseGift,camp,249,1592368161,0,3,,0,1dQrT3idLuH0SDh16LdsJLjFmrv
27e0bfac-0893-4fc9-96a9-0bedf9dbd6db,2020-06-17 04:45:23 UTC,514108918,456b7cdf-b98a-4239-9bad-fb30a112dfad,purchaseGift,camp,249,1592369123,0,3,,0,1dQtPwpuUNesyHB8jxQkYk9ivhh
8258d28e-47b9-4ce8-a765-29175b663a1d,2020-06-17 01:22:05 UTC,514037704,6d3ccef7-2424-4b17-a8f1-6ee240a5fd5f,purchaseGift,camp,249,1592356925,0,3,,0,1dQUgzp8TpANJlkFXPO9oCqEi8U
b9d3db16-e562-4a55-8499-b704dbf93f8d,2020-06-17 02:00:17 UTC,514047750,43d68f55-bfd5-4b2b-a923-8a9e8ee4a99c,purchaseGift,camp,249,1592359217,0,3,,0,1dQZL4hMgTvgczMuTwAIvhAk8pa
3147a819-60c8-4ff5-a86d-ae79cc5b42b1,2020-06-17 03:10:00 UTC,514068502,97bfd43d-4cda-42b4-a70f-ffab8e040e0f,purchaseGift,camp,249,1592363400,0,3,,0,1dQhokwPR1uRKUv2Q2K7LRIWS9l
27e0bfac-0893-4fc9-96a9-0bedf9dbd6db,2020-06-17 05:20:50 UTC,514120088,3ef45fd1-b887-46e2-b9c4-f563c39c6082,purchaseGift,camp,249,1592371250,0,3,,0,1dQxjBilid41yEz0v1H7vQjE1sh
8258d28e-47b9-4ce8-a765-29175b663a1d,2020-06-17 15:17:04 UTC,514544717,f3736c60-c089-4b47-89b2-e4014df8e50d,purchaseGift,camp,249,1592407024,0,3,,0,1dS8EmYOBH45RVX6Sxfz8zQmyFC
94d94ea3-6bc1-4b46-9788-a1b36d1cbf84,2020-06-17 00:20:20 UTC,514021863,ee738217-5a04-4c60-8096-1a60e75f437e,purchaseGift,duck,149,1592353220,0,3,,0,1dQNBO8TJt42oOF0jj4br0sE5De
2361adf1-a013-407c-b254-e6a6c3c01d82,2020-06-17 00:24:19 UTC,514023309,888f3a84-50a4-41ae-a7e1-d991fdf1d682,purchaseGift,duck,149,1592353459,0,3,,0,1dQNfRQuo5KxE79IIBLYVAGrKC3
43e22e14-fd2e-4822-9521-8670447fc8ec,2020-06-17 22:41:47 UTC,514849336,55845a92-e6dc-4cbd-8684-75530a95f349,purchaseGift,duck,149,1592433707,0,3,,0,1dT0K2BVbevWlB0zNEs9pRpPVmo
8258d28e-47b9-4ce8-a765-29175b663a1d,2020-06-17 01:09:46 UTC,514034499,f937fbbe-96f0-4e0a-9a1e-1ab9ee4a8cc9,purchaseGift,duck,149,1592356186,0,3,,0,1dQTCAOvFSD8T3HPkV3u9dgQSs5
f3977092-40f2-44af-b281-aa5fca1f98f1,2020-06-17 01:48:22 UTC,514044492,e3bc6093-638e-40f9-bd76-0f756e9724aa,purchaseGift,duck,149,1592358502,0,3,,0,1dQXtDLMaWxq7yUAzMKwPOG2Qdx
f3977092-40f2-44af-b281-aa5fca1f98f1,2020-06-17 01:48:23 UTC,514044494,e3bc6093-638e-40f9-bd76-0f756e9724aa,purchaseGift,duck,149,1592358503,0,3,,0,1dQXtHEBPuWGT9eGlwRlZX4uhNU
f3977092-40f2-44af-b281-aa5fca1f98f1,2020-06-17 01:48:23 UTC,514044500,e3bc6093-638e-40f9-bd76-0f756e9724aa,purchaseGift,duck,149,1592358503,0,3,,0,1dQXtInRXIcsXvYkpfzYVSfaq3a
f3977092-40f2-44af-b281-aa5fca1f98f1,2020-06-17 01:48:24 UTC,514044506,e3bc6093-638e-40f9-bd76-0f756e9724aa,purchaseGift,duck,149,1592358504,0,3,,0,1dQXtU7VatoH9FCnEIaVJHxTlQq
f3977092-40f2-44af-b281-aa5fca1f98f1,2020-06-17 01:48:25 UTC,514044511,e3bc6093-638e-40f9-bd76-0f756e9724aa,purchaseGift,duck,149,1592358505,0,3,,0,1dQXtaUOU178nC9mj6fGLKxkrhG
27e0bfac-0893-4fc9-96a9-0bedf9dbd6db,2020-06-17 04:51:52 UTC,514110930,49e3781d-d1ee-4c9a-b0a3-c246320d336f,purchaseGift,duck,149,1592369512,0,3,,0,1dQuCkOTpjhzAEMCBJQy6v06bBi
e7f32e2a-010d-4da7-ae94-5bb4e2f6fec3,2020-06-17 15:38:36 UTC,514585616,ed23af8b-f2a7-4e89-a655-16e595a5f1d3,purchaseGift,duck,149,1592408316,0,3,,0,1dSArBzOfa2U6XZo11RYo7Txfiq
a88518ff-5e4c-4fde-9bb1-fdef0b08c67c,2020-06-17 15:53:09 UTC,514612139,96f4c81d-e558-4672-9373-3887976a0c66,purchaseGift,duck,149,1592409189,0,3,,0,1dSCcvHhpxpkTDopO7j222bfzjr
8258d28e-47b9-4ce8-a765-29175b663a1d,2020-06-17 00:25:44 UTC,514023580,3c657dd2-1098-42ef-6416-171f212a327a,purchaseGift,duck,149,1592353544,0,3,,0,1dQNq8u0afoJwpCuH4lfFhQyEBe
456b7cdf-b98a-4239-9bad-fb30a112dfad,2020-06-17 01:43:34 UTC,514042972,27e0bfac-0893-4fc9-96a9-0bedf9dbd6db,purchaseGift,duck,149,1592358214,0,3,,0,1dQXIxN6BmbSmfWn1Ne1VfZOOy8
e7aa816b-0ad6-4be5-a277-82f099b9d52e,2020-06-17 03:14:01 UTC,514070781,ed23af8b-f2a7-4e89-a655-16e595a5f1d3,purchaseGift,duck,149,1592363641,0,3,,0,1dQiJ1wGs25RUaScuqm3Ltg7lpo
27e0bfac-0893-4fc9-96a9-0bedf9dbd6db,2020-06-17 05:20:43 UTC,514120046,456b7cdf-b98a-4239-9bad-fb30a112dfad,purchaseGift,duck,149,1592371243,0,3,,0,1dQxiFy9bIMFjAj9RcBPvhzm3KL
5d10be47-513b-417a-a031-f57a2d3146e0,2020-06-17 16:13:27 UTC,514654254,2b7d09b2-b732-448b-a535-23191a859b6b,purchaseGift,duck,149,1592410407,0,3,,0,1dSF5uaAD3xIbSq8tGXVo5iNFEZ
033eb47a-557a-4c2d-9ead-61eee57ae184,2020-06-17 00:53:48 UTC,514030431,47ebdd6f-cb24-4f5c-bcf3-ff6328ab6e51,purchaseGift,duck,149,1592355228,0,3,,0,1dQRFk1hB2NswUj1ZKzB1mrcKgJ
d3888de8-b499-4afc-bf1e-14ccf2f7b9bd,2020-06-17 05:52:34 UTC,514129677,14cb36b0-7893-4941-82d0-8d31ca81627a,purchaseGift,duck,149,1592373154,0,3,,0,1dR1aSloN5j9PUjmE4ANEmYDZB0
c30aaa1a-efb1-415e-a1f7-9c032313ea94,2020-06-17 22:12:54 UTC,514838466,502b0e52-eab3-41a8-9066-9f37a83e9a9e,purchaseGift,duck,149,1592431974,0,3,,0,1dSwoDWA5bz1IvWscgWGat6tRdt
8258d28e-47b9-4ce8-a765-29175b663a1d,2020-06-17 22:53:52 UTC,514853461,73a1015f-ff9c-4287-b3aa-b19fd9ee17af,purchaseGift,duck,149,1592434432,0,3,,0,1dT1n7nDkHAAPIcoN7T5bInnNUK
8258d28e-47b9-4ce8-a765-29175b663a1d,2020-06-17 23:22:47 UTC,514862766,3c657dd2-1098-42ef-6416-171f212a327a,purchaseGift,duck,149,1592436167,0,3,,0,1dT5JA3hPkRNT6DXB4pCnnvY0aR
6cb07a96-013a-42a5-b984-18bbf4d6bd2c,2020-06-17 04:21:27 UTC,514101052,e3a0673a-bf23-4c5f-910a-81be7ae0ca20,purchaseGift,duck,149,1592367687,0,3,,0,1dQqVP2ykadjkyDoQDVi98CoNsF
95bd339e-1c0c-4df1-ae22-1b84f3050e68,2020-06-17 06:08:54 UTC,514134640,17f0d93c-4f51-4562-bc32-2c40a6a1ef5d,purchaseGift,duck,149,1592374134,0,3,,0,1dR3ZYP3UYCnkIDDcSNebzxME9r
856ecf5c-aefd-4047-a1fd-fb069103ac9f,2020-06-17 15:37:12 UTC,514582866,55eeedec-1e1f-428c-8a76-381a2632c328,purchaseGift,duck,149,1592408232,0,3,,0,1dSAgalQYFvZaR5hrCdfYneIoCj
27e0bfac-0893-4fc9-96a9-0bedf9dbd6db,2020-06-17 05:19:57 UTC,514119824,456b7cdf-b98a-4239-9bad-fb30a112dfad,purchaseGift,duck,149,1592371197,0,3,,0,1dQxcTpeL3FTH500gLgSmTxxJoz
27e0bfac-0893-4fc9-96a9-0bedf9dbd6db,2020-06-17 05:20:05 UTC,514119861,456b7cdf-b98a-4239-9bad-fb30a112dfad,purchaseGift,duck,149,1592371205,0,3,,0,1dQxdWHMCGU6lFDU4zvjHLpiz50
27e0bfac-0893-4fc9-96a9-0bedf9dbd6db,2020-06-17 05:20:10 UTC,514119885,456b7cdf-b98a-4239-9bad-fb30a112dfad,purchaseGift,duck,149,1592371210,0,3,,0,1dQxeCBOpSdde8c4RdziGu9idkK
27e0bfac-0893-4fc9-96a9-0bedf9dbd6db,2020-06-17 05:20:11 UTC,514119892,456b7cdf-b98a-4239-9bad-fb30a112dfad,purchaseGift,duck,149,1592371211,0,3,,0,1dQxeLM1YCQXjP8UMS3vL91nLNH
27e0bfac-0893-4fc9-96a9-0bedf9dbd6db,2020-06-17 05:20:12 UTC,514119896,456b7cdf-b98a-4239-9bad-fb30a112dfad,purchaseGift,duck,149,1592371212,0,3,,0,1dQxeNquyNSGrtKc0tf2tzi7RCB
27e0bfac-0893-4fc9-96a9-0bedf9dbd6db,2020-06-17 05:20:12 UTC,514119898,456b7cdf-b98a-4239-9bad-fb30a112dfad,purchaseGift,duck,149,1592371212,0,3,,0,1dQxeS821YL5HzlQjMK78Wwb3NI
4fd0119f-fa29-431d-8c4d-8d759a7188ad,2020-06-17 22:50:33 UTC,514852280,17f0d93c-4f51-4562-bc32-2c40a6a1ef5d,purchaseGift,duck,149,1592434233,0,3,,0,1dT1O4fjrnh296XFqjG1U1XiR2B
f3977092-40f2-44af-b281-aa5fca1f98f1,2020-06-17 01:48:20 UTC,514044476,e3bc6093-638e-40f9-bd76-0f756e9724aa,purchaseGift,duck,149,1592358500,0,3,,0,1dQXswXfeREd08CXNSWFmLUCdyv
f3977092-40f2-44af-b281-aa5fca1f98f1,2020-06-17 01:48:20 UTC,514044478,e3bc6093-638e-40f9-bd76-0f756e9724aa,purchaseGift,duck,149,1592358500,0,3,,0,1dQXsu4YZZ0F8xcr98e8oUx3SO0
f3977092-40f2-44af-b281-aa5fca1f98f1,2020-06-17 01:48:20 UTC,514044484,e3bc6093-638e-40f9-bd76-0f756e9724aa,purchaseGift,duck,149,1592358500,0,3,,0,1dQXsuZO3D6ffggjRyjwbvvj9BI
f3977092-40f2-44af-b281-aa5fca1f98f1,2020-06-17 01:48:20 UTC,514044486,e3bc6093-638e-40f9-bd76-0f756e9724aa,purchaseGift,duck,149,1592358500,0,3,,0,1dQXsyJuwJT3ROzi60fpz8tDhnB
